YEAR,MO,DY,T2M,TS,PRECTOTCORR,PS,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,QV2M,WS10M,WS50M
2001,7,10,15.36,16.4,4.85,74.55,6.07,7.98,0.55,338.95,113.97,147.31,16.2,0.49,2.53,10.68,1.4,2.16
2001,7,11,15.12,15.84,7.58,74.5,5.79,7.85,0.53,339.2,109.84,145.2,15.62,0.48,2.48,11.54,1.38,2.11
2001,7,12,16.51,17.66,3.54,74.62,6.64,8,0.61,335.38,124.16,146.81,17.38,0.52,2.69,10.44,1.52,2.41
2001,7,13,15.93,17.06,5.04,74.68,6.15,7.98,0.56,338.05,115.11,146.74,16.35,0.48,2.52,10.74,1.61,2.52
2001,7,14,15.34,16.32,2.39,74.63,5.51,8.13,0.51,332.32,103.5,149.89,14.78,0.44,2.25,10.25,1.15,1.83
2001,7,15,15.49,16.76,2.91,74.54,6.5,8.05,0.6,334.22,122.21,148.39,17.25,0.53,2.76,10.19,1.93,2.98
2001,7,16,14.78,15.56,5.04,74.62,5.5,7.78,0.51,333.19,103.32,142.45,14.55,0.44,2.27,10.8,1.2,1.99
2001,7,17,14.79,15.26,3.76,74.64,5.97,7.89,0.55,335.8,111.51,143.77,15.62,0.48,2.46,11.54,1.38,2.3
2001,7,18,15.5,16.64,1.62,74.64,6.88,8.07,0.63,320.98,127.85,147.65,17.84,0.52,2.71,10.13,1.84,2.7
2001,7,19,14.58,15.54,7.36,74.64,4.35,7.98,0.4,353.1,83.16,146.88,12.24,0.39,2.02,10.31,2.16,3.25
2001,7,20,14.31,15.11,6.75,74.67,5.26,7.98,0.48,334.79,99.67,146.95,14.2,0.43,2.23,9.46,2.08,3.24
2001,7,21,15.02,16.07,1.72,74.56,6.77,8.06,0.62,330.66,125.47,146.74,17.55,0.54,2.77,9.22,1.02,1.55
2001,7,22,14.21,14.6,1.93,74.57,6.74,7.96,0.62,324.05,126.3,146.68,17.52,0.53,2.73,10.74,2.38,3.51
2001,7,23,15.21,15.91,6.13,74.57,5.43,7.97,0.5,316.86,101.95,146.18,14.34,0.43,2.2,10.07,1.86,2.76
2001,7,24,15.41,16.33,6.78,74.53,5.61,7.91,0.52,333.93,105.79,145.52,14.94,0.45,2.33,10.62,1.73,2.69
2001,7,25,14.51,15.45,5.66,74.49,3.71,7.76,0.34,335.51,71.04,142.44,10.3,0.31,1.58,10.62,0.84,1.05
2001,7,26,14.03,14.59,6.74,74.53,4.58,7.67,0.42,338.16,87.38,140.69,12.34,0.38,1.98,11.41,1.18,2.05
2001,7,27,14.83,15.66,7.12,74.66,5.3,7.87,0.49,344.09,100.2,144.5,14.24,0.44,2.25,10.93,1.67,2.76
2001,7,28,14.62,15.44,5.51,74.81,5.74,7.86,0.53,327.88,107.78,144.08,15.23,0.48,2.53,10.25,1.79,3.03
2001,7,29,14.48,15.35,1.71,74.79,6.65,8.01,0.62,323.03,124.33,147.18,17.36,0.53,2.77,9.58,1.77,2.51
2001,7,30,14.19,15.11,2.21,74.66,6.69,8.04,0.62,325.83,125.2,147.95,17.5,0.53,2.74,9.64,1.37,1.95
2001,7,31,14.8,15.5,5.98,74.68,4.48,7.55,0.41,349.15,85.52,138.25,12.29,0.38,1.93,11.41,1.79,2.78
2001,8,1,14.26,15.1,0.07,74.84,7.49,8.11,0.7,315.42,138.02,147.73,19.12,0.56,2.92,8.48,2.53,3.77
2001,8,2,14.09,15.18,1.05,74.79,7.5,8.2,0.7,319.05,139.77,150.8,19.54,0.57,2.93,8.97,1.98,2.77
2001,8,3,13.38,13.93,4.2,74.65,5.66,7.9,0.53,339.79,107.24,145.52,15.22,0.46,2.38,10.8,1.54,2.52
2001,8,4,14.67,15.54,5.5,74.63,5.4,7.27,0.51,337.78,101.17,131.43,13.95,0.42,2.17,10.8,1.66,2.84
2001,8,5,15.2,16.05,2.95,74.72,6.36,7.71,0.59,329.34,118.69,141.1,16.48,0.5,2.62,10.8,2.33,3.7
2001,8,6,15,16.01,4.56,74.74,6.45,7.99,0.6,337.28,121.34,147.36,17.09,0.52,2.68,10.19,2.15,3.28
2001,8,7,15.02,15.83,6.59,74.76,5.28,7.55,0.49,346.91,100.52,139.02,14.13,0.43,2.19,10.5,1.76,2.66
2001,8,8,14.38,15.15,3.92,74.78,4.59,7.6,0.43,345.59,87.16,139.28,12.4,0.38,1.97,10.5,1.7,2.64
2001,8,9,14.55,15.44,1.49,74.75,7.06,7.84,0.66,317.92,131.07,143.32,18.23,0.54,2.8,8.97,2.09,3.03
2001,8,10,14.35,15.43,3.78,74.72,5.9,8,0.55,332.99,111.3,147.49,15.9,0.48,2.45,9.34,1.34,1.66
2001,8,11,14.05,14.73,7.45,74.67,4.39,7.26,0.41,349.36,83.57,131.98,11.74,0.36,1.84,11.05,1.57,2.33
2001,8,12,14.3,15,6.26,74.81,3.41,7.09,0.32,348.38,65.72,128.28,9.25,0.29,1.48,11.23,1.96,3.18
2001,8,13,14.51,15.24,3.65,74.81,6.92,7.72,0.65,328.31,128.18,140.52,17.83,0.54,2.81,8.91,1.92,2.97
2001,8,14,14.25,15.06,3.23,74.69,6.51,7.97,0.62,330.52,121.88,146.79,17.2,0.51,2.62,9.64,2.17,3.24
2001,8,15,13.81,14.56,3.44,74.63,6.22,7.79,0.59,335.56,116.25,143.05,16.39,0.49,2.52,9.58,1.66,2.49
2001,8,16,13.88,14.23,6.49,74.74,4.57,7.32,0.43,341.53,86.25,132.82,11.95,0.36,1.85,10.62,1.71,2.73
2001,8,17,14.98,15.44,1.34,74.87,7.05,7.76,0.66,311.2,129.77,141,17.8,0.52,2.73,9.03,1.88,2.9
2001,8,18,15.97,16.22,0.03,74.85,7.71,7.95,0.73,303.17,141.16,144.23,19.4,0.57,2.98,8.61,1.29,1.97
2001,8,19,16.82,16.76,0.11,74.72,7.63,7.89,0.73,312.36,140.36,143.97,19.26,0.56,2.91,8.73,1.65,2.38
2001,8,20,16.52,16.98,0.45,74.72,7.52,7.92,0.72,307.26,138.6,144.77,19.1,0.56,2.91,9.4,1.36,1.98
2001,8,21,16.15,16.99,1.03,74.75,7.14,7.75,0.68,311.62,132.31,142.05,18.18,0.52,2.72,9.95,1.64,2.44
2001,8,22,14.99,16.01,0.14,74.73,7.26,7.93,0.7,310.75,134.84,145.94,18.62,0.55,2.86,9.58,2.98,4.41
2001,8,23,13.86,14.84,0.92,74.61,5.59,7.84,0.53,337.63,105.41,145.45,14.8,0.45,2.27,10.07,3.4,4.9
2001,8,24,14.26,14.85,9.29,74.53,3.59,7.34,0.34,366.13,68.06,134.59,9.98,0.3,1.52,11.35,2.66,4.08
2001,8,25,14.46,15.13,11.62,74.5,4.04,7.38,0.39,354.88,76.7,135.61,11.19,0.35,1.78,11.17,1.5,2.24
2001,8,26,14.21,14.73,18.1,74.59,3.01,7.39,0.29,343.14,58.5,135.5,8.77,0.28,1.43,11.41,1.27,2.18
2001,8,27,13.34,13.63,12.9,74.51,2.95,6.71,0.28,342.62,55.72,118.58,7.81,0.23,1.2,11.23,2.45,3.98
2001,8,28,14.2,14.81,4.19,74.53,5.01,7.42,0.48,338.3,93.79,135.56,13.32,0.41,2.06,10.99,2.51,4.05
2001,8,29,15.07,15.66,8.5,74.52,4.78,7.48,0.46,337.23,89.71,137.65,12.82,0.39,1.98,11.6,0.97,1.63
2001,8,30,14.21,14.49,7.33,74.5,4.05,6.99,0.39,343.41,76.54,127.1,10.8,0.33,1.7,11.78,1.77,2.94
2001,8,31,14.07,14.26,2.32,74.54,4.88,7.45,0.48,337.55,91.12,137.48,13.11,0.41,2.05,11.66,1.38,2.35
2001,9,1,15.48,16.18,7.2,74.54,5.69,7.41,0.55,332.8,106.05,136.05,14.74,0.44,2.25,11.47,0.99,1.81
2001,9,2,15.98,16.69,2.53,74.49,6.69,7.52,0.65,328.34,124.36,138.89,17.17,0.51,2.63,11.66,1.34,2.21
2001,9,3,15.71,16.28,1.93,74.49,5.59,7.42,0.55,335.46,102.82,134.87,14.32,0.43,2.19,10.99,1.33,2.05
2001,9,4,15.17,15.9,3.54,74.51,6.12,7.4,0.6,338.16,112.66,134.12,15.64,0.47,2.41,11.05,1.24,2.12
2001,9,5,15.34,16.14,2.6,74.6,6.39,7.49,0.62,332.16,118.12,136.98,16.41,0.48,2.49,10.62,1.68,2.61
2001,9,6,14.96,15.54,3.95,74.65,5.84,7.45,0.57,330.23,108.7,137.19,15.32,0.46,2.36,11.05,0.88,1.34
2001,9,7,13.49,13.58,9.27,74.54,4.17,7.46,0.41,334.64,78.52,138.49,11.33,0.34,1.74,11.54,1.24,2.14
2001,9,8,14.69,15.23,3.44,74.4,5.33,7.26,0.52,343.34,100.17,134.74,14.16,0.42,2.16,10.62,1.29,2.3
2001,9,9,14.25,14.55,6.91,74.36,5.15,6.98,0.51,336.32,95.86,127.11,13.39,0.41,2.09,11.41,2.57,3.77
2001,9,10,13.27,13.7,9.9,74.43,3.25,6.85,0.32,343.66,61.52,123.84,8.98,0.27,1.4,10.86,4.23,6.21
2001,9,11,13.4,13.67,12.08,74.58,4.24,7.35,0.42,345.78,80.65,136.09,11.99,0.38,1.9,11.29,2.8,4.45
2001,9,12,14.07,14.75,2.92,74.65,5.06,7.2,0.51,340.7,94.12,131.75,13.34,0.41,2.05,11.11,1.4,2.27
2001,9,13,14.48,15.08,2.73,74.63,5.17,7.36,0.52,332.23,96.45,135.67,13.74,0.41,2.1,10.8,1.56,2.5
2001,9,14,12.85,13.46,2.07,74.6,4.69,7.5,0.47,333.94,87.84,138.07,12.77,0.38,1.95,10.19,3.41,5.05
2001,9,15,13.15,14.03,0.26,74.56,6.39,7.61,0.64,313.2,116.53,137.98,16.27,0.48,2.42,8.73,2,3.1
2001,9,16,14.31,15.25,0.91,74.56,6.96,7.56,0.7,318.53,127.01,137.67,17.5,0.52,2.7,9.7,1.88,3.02
2001,9,17,14.47,15.19,1.47,74.56,6.28,7.48,0.63,327.66,115.55,137.35,16.12,0.48,2.52,9.7,2.2,3.47
2001,9,18,14.34,15.03,3.53,74.47,5.36,7.1,0.55,337,99.53,130.61,13.94,0.42,2.16,11.29,1.77,2.85
2001,9,19,14.48,14.92,5.43,74.56,5,7.09,0.51,335.77,93.55,130.47,13.38,0.41,2.09,11.23,2.12,3.37
2001,9,20,14.71,15.16,0.75,74.6,6.62,7.16,0.67,322.11,121.16,130.7,16.62,0.49,2.53,10.62,1.23,2.06
2001,9,21,13.98,14.62,0.52,74.56,6.35,7.31,0.65,325.54,116.94,134.56,16.34,0.48,2.51,9.83,2.7,4.12
2001,9,22,13.73,14.38,4.67,74.46,4.35,7.11,0.45,339.21,81.12,130.99,11.72,0.35,1.78,10.56,3.25,4.98
2001,9,23,13.19,13.95,10.97,74.36,3.41,6.76,0.35,339.51,64.26,123.35,9.32,0.28,1.42,10.44,1.67,2.34
2001,9,24,13,13.3,18.26,74.4,2.75,6.7,0.28,339.08,53.02,122.49,7.94,0.25,1.25,11.05,2.05,2.96
2001,9,25,12.07,12.49,9.97,74.53,2.39,6.87,0.25,337.78,46.57,126.3,7.07,0.22,1.11,10.31,1.93,2.94
2001,9,26,12.13,12.72,9.11,74.62,3.21,6.94,0.34,344.48,61.39,127.87,9.15,0.28,1.44,10.07,1.98,3.01
2001,9,27,12.98,13.7,1.88,74.59,4.12,6.94,0.43,342.8,77.52,127.82,11.28,0.34,1.73,10.31,2.89,4.38
2001,9,28,12.94,13.76,0.39,74.46,6,6.97,0.63,323,110.81,128.05,15.32,0.45,2.3,9.22,2.49,3.82
2001,9,29,11.35,12,1.09,74.49,4.56,6.56,0.48,339.98,84.34,119,11.82,0.34,1.76,8.18,2.42,3.6
2001,9,30,9.41,10.15,0.13,74.63,5.77,6.87,0.61,312.82,105.05,123.95,14.46,0.41,2.12,6.65,2.89,4.11
2001,10,1,10.86,11.61,0.02,74.7,6.43,6.92,0.68,309.33,116.71,125.49,15.95,0.46,2.41,7.39,2.71,3.92
2001,10,2,13.04,13.95,0.57,74.66,4.72,6.77,0.5,336.89,87.05,122.8,12.38,0.37,1.89,9.28,1.13,1.97
2001,10,3,11.38,11.46,2.17,74.72,3.63,6.69,0.39,334.23,68.35,122.77,10.08,0.31,1.59,8.79,1.38,2.26
2001,10,4,12.69,12.83,2.15,74.69,4.15,6.66,0.45,327.13,77.06,122,11.16,0.34,1.7,9.7,2.3,3.6
2001,10,5,14.65,14.79,4.08,74.71,5.68,6.84,0.61,317.38,104.24,124.77,14.41,0.42,2.17,10.5,1.6,2.45
2001,10,6,14.78,14.82,3.24,74.77,5.34,6.5,0.58,318.15,96.45,116.37,13.17,0.39,2,10.93,2.1,3.28
2001,10,7,13.96,14.51,0.88,74.82,5.49,6.72,0.59,324.95,101.36,123.21,14.1,0.41,2.12,10.86,2.7,4.3
2001,10,8,14.4,15.13,0.5,74.8,5.83,6.78,0.63,324.75,107.77,124.74,14.86,0.42,2.19,10.25,1.85,3.05
2001,10,9,14.16,14.7,0.04,74.71,6.32,6.81,0.69,312.88,115.45,124.35,15.85,0.45,2.38,9.22,1.84,2.85
2001,10,10,13.44,14.01,1.79,74.58,4.24,6.26,0.46,332.55,78.09,113.77,10.79,0.3,1.56,10.56,1.46,2.41
2001,10,11,13.86,14,5.17,74.54,4.38,6.55,0.48,333.82,82.12,121.09,11.62,0.34,1.74,10.86,1.48,2.33
2001,10,12,14.35,14.55,2.04,74.43,5.44,6.6,0.6,314.1,100.43,121.36,13.91,0.41,2.14,10.99,2.05,3.22
2001,10,13,14.71,14.69,3.3,74.39,4.94,6.47,0.55,320.35,90.59,117.77,12.61,0.37,1.89,10.38,1.57,2.32
2001,10,14,13.73,13.79,8.37,74.52,4.66,6.4,0.52,334.87,85.96,116.93,12.1,0.36,1.88,11.17,0.94,1.31
2001,10,15,13.96,14.55,1.32,74.62,5.25,6.42,0.59,323.03,97.12,118.32,13.56,0.41,2.12,10.13,2.23,3.31
2001,10,16,9.53,10.12,0.89,74.8,3.08,6.69,0.34,320.35,55.7,121.27,8.19,0.25,1.3,8.18,6.05,8.41
2001,10,17,9.11,9.77,0.36,74.76,4.27,6.65,0.48,323.03,78.91,122.9,11.38,0.34,1.73,7.87,4.38,6.11
2001,10,18,11.56,12.37,1.52,74.63,5.91,6.71,0.67,306.34,108.82,123.91,15.06,0.43,2.22,8,1.67,2.52
2001,10,19,10.94,10.74,0.08,74.52,6.39,6.64,0.73,276.41,113.55,118.34,15.35,0.42,2.18,5.68,1.84,2.96
2001,10,20,11.1,9.78,0.01,74.52,6.53,6.63,0.75,258.45,112.41,114.3,14.98,0.41,2.1,4.64,1.54,2.32
2001,10,21,12.61,11.1,0.01,74.57,6.73,6.74,0.77,258.12,116.37,116.98,15.57,0.42,2.18,5.31,1.16,1.7
2001,10,22,13.11,11.71,0,74.57,6.43,6.51,0.74,273.23,113.95,115.69,15.37,0.43,2.23,6.35,1.05,1.52
2001,10,23,13.55,12.84,0,74.44,6.1,6.57,0.71,290.09,109.75,118.22,15,0.42,2.2,7.81,1.34,1.99
2001,10,24,13.93,12.81,0.02,74.51,5.68,6.43,0.66,307.62,103.07,116.82,14.17,0.41,2.11,7.08,1.16,1.73
2001,10,25,12.87,12.9,0.38,74.74,5.94,6.18,0.7,312.71,107.42,112.1,14.52,0.41,2.12,7.14,3.16,4.8
2001,10,26,11.5,12.08,1.33,74.92,3.16,6.17,0.38,344.59,59.29,114.42,8.65,0.26,1.32,9.03,4.55,6.68
2001,10,27,8.5,9.12,1.47,74.93,2.67,6.26,0.31,323.68,49.43,114.68,7.26,0.21,1.09,7.57,6.34,8.77
2001,10,28,7.94,8.82,0.39,74.92,4.12,6.37,0.49,310.76,75.63,116.1,10.73,0.3,1.56,6.84,4.45,5.95
2001,10,29,6.82,7.61,0.03,74.89,5.97,6.54,0.71,277.66,105.87,116.12,14.47,0.4,2.05,4.82,3.72,5.16
2001,10,30,7.52,8.19,0.01,74.81,6.63,6.7,0.8,259.77,117.25,119.1,15.87,0.42,2.15,5.68,2.97,4.1
2001,10,31,10.08,10.55,0.01,74.68,5.92,6.5,0.71,281.37,106.15,116.96,14.51,0.38,1.93,6.35,0.81,1.45
2001,11,1,11.52,11.39,0.08,74.54,5.87,6.2,0.71,280,104.23,110.55,13.98,0.38,1.95,7.32,0.88,1.32
2001,11,2,11.47,11.58,0.04,74.55,6,6.11,0.73,271.5,105.98,108.61,14.11,0.38,1.98,7.39,2.06,3.16
2001,11,3,10.69,11.55,0.08,74.64,6.16,6.32,0.75,281.98,109.28,112.66,14.66,0.39,2.02,7.51,3.34,5
2001,11,4,9.73,10.48,0.69,74.69,4.12,6.27,0.51,308.23,75.19,114.02,10.63,0.3,1.58,7.87,4.88,6.9
2001,11,5,10.19,11.21,0.25,74.59,4.08,6.32,0.5,319.51,73.84,114.8,10.49,0.29,1.52,7.45,3.17,4.3
2001,11,6,11.07,12.05,0.04,74.73,4.4,6,0.55,322.19,79.93,109.11,11.2,0.31,1.66,7.51,1.38,2.08
2001,11,7,11.4,11.94,0,74.83,5.96,5.99,0.74,285.07,105.3,106.32,14.05,0.38,1.97,7.08,2,2.87
2001,11,8,10.29,10.9,0,74.85,5.59,6.03,0.7,288.19,99.16,106.73,13.4,0.38,1.95,6.1,1.93,2.81
2001,11,9,8.52,9.4,0.03,74.95,5.95,6.13,0.74,279.77,105.8,109.6,14.19,0.39,2.02,6.23,3.51,4.96
2001,11,10,9.8,10.68,0.08,74.84,5.82,6.15,0.73,286.8,104.16,110.79,14.03,0.38,1.97,6.9,3.32,4.62
2001,11,11,9.94,10.63,0.06,74.76,4.84,5.53,0.61,305.19,86.53,98.24,11.5,0.31,1.65,6.65,1.79,2.58
2001,11,12,11.2,12.23,0.04,74.77,4.14,5.39,0.52,326.71,74.22,96.54,10.11,0.28,1.49,7.63,1.03,1.69
2001,11,13,11.66,12.58,0.28,74.7,4.32,5.46,0.55,323.83,77.34,97.09,10.48,0.28,1.48,8.3,1.06,1.64
2001,11,14,10.94,10.59,0.28,74.49,3.74,5.58,0.48,307.72,68.12,101.15,9.59,0.27,1.46,8.67,1.25,1.76
2001,11,15,10.77,9.69,0.31,74.48,3.67,5.48,0.47,301.59,66.8,98.28,9.34,0.26,1.41,8.3,1.01,1.52
2001,11,16,11.6,10.87,1.11,74.63,4.09,5.42,0.52,296.25,73.3,96.14,9.94,0.27,1.41,8.24,0.7,1.05
2001,11,17,11.07,11.76,0.21,74.75,4.25,5.6,0.55,302.09,76.27,100.48,10.52,0.29,1.52,7.14,2.02,2.98
2001,11,18,10.12,10.34,0.05,74.76,5.26,5.8,0.69,289.29,94.65,104.84,12.77,0.34,1.77,6.23,1.48,2.19
2001,11,19,10.58,10.98,0.01,74.7,4.71,5.66,0.62,287.84,84.03,101.57,11.36,0.3,1.6,6.47,1.69,2.59
2001,11,20,10.12,11.01,0.17,74.61,4.26,5.33,0.55,312.69,75.91,94.59,10.28,0.28,1.48,7.2,1.2,1.74
2001,11,21,10.83,10.87,0.24,74.47,3.88,5.31,0.51,305.78,69.98,95.67,9.62,0.27,1.39,8.24,1.85,2.65
2001,11,22,10.67,10.52,0.01,74.42,4.71,5.39,0.62,276.49,83.26,95.59,11.1,0.29,1.53,7.39,2.72,4.11
2001,11,23,10.04,9.82,0,74.35,5.65,5.8,0.75,254.45,100.48,103.83,13.45,0.36,-999,6.1,2.89,4.48
2001,11,24,10.55,9.59,0,74.39,5.78,5.96,0.77,245.66,101,104.73,13.57,0.36,1.85,4.7,1.19,1.96
2001,11,25,11.57,9.99,0,74.52,5.77,5.76,0.77,253.9,101.34,101.89,13.41,0.34,1.77,5.49,1.88,2.69
2001,11,26,12.4,10.48,0,74.45,5.68,5.7,0.76,252.6,99.46,100.52,13.13,0.34,1.77,5.43,1.72,2.57
2001,11,27,10.89,9.6,0.05,74.35,4.75,5.46,0.64,270.27,83.94,96.43,11.24,0.3,1.56,6.1,3.34,5.13
2001,11,28,10.73,10.17,0.13,74.38,4.43,5.52,0.59,280.72,79.34,99.18,10.89,0.29,1.56,6.9,3.74,5.81
2001,11,29,11.82,10.6,0.01,74.51,5.59,5.57,0.76,255.28,98.73,99.29,13.05,0.34,1.7,6.53,2.83,4.17
2001,11,30,13.03,11.08,0,74.53,5.6,5.57,0.76,255.4,99.34,99.73,13.15,0.34,1.71,5.92,1.31,1.8
2001,12,1,13.66,12.73,0,74.61,5.26,5.44,0.72,278.87,93.45,97.27,12.42,0.32,1.65,7.32,1.1,1.69
2001,12,2,12.21,12.65,0.01,74.69,4.86,5.06,0.66,283.23,85.98,90.05,11.34,0.3,1.56,8.48,1.95,2.88
2001,12,3,10.67,10.86,0,74.61,5.47,5.52,0.75,268.81,96.97,98.7,12.88,0.34,1.76,5.68,1.19,1.97
2001,12,4,11.4,11.06,0,74.59,5.4,5.5,0.74,268.93,95.76,98.16,12.66,0.33,1.7,6.04,0.95,1.38
2001,12,5,11.36,10.71,0,74.63,5.14,5.2,0.7,267.67,87.93,89.54,11.45,0.3,1.56,5.8,1.12,1.85
2001,12,6,11.27,11.8,0.01,74.63,5.49,5.47,0.76,262.77,95.23,95.71,12.48,0.33,1.7,6.29,1.63,2.67
2001,12,7,11.23,11.23,0,74.48,5.35,5.42,0.73,268.01,93.72,95.56,12.37,0.33,1.68,6.1,0.99,1.65
2001,12,8,11.33,11.19,0.11,74.39,4.7,5.01,0.65,276.98,81.02,86.9,10.66,0.28,1.48,6.29,1.8,2.75
2001,12,9,10.72,11.09,0.06,74.4,4.21,5.12,0.58,290.59,74.31,90.4,10.06,0.27,1.38,7.51,2.1,3.23
2001,12,10,10.81,10.1,0,74.39,4.56,5.24,0.63,277.79,81.91,93.98,11.1,0.29,1.52,6.65,1.27,1.78
2001,12,11,10.37,9.4,0,74.49,5.17,5.38,0.72,266.85,91.2,95.62,12.11,0.3,1.57,6.23,2.63,3.8
2001,12,12,11.29,10.21,0,74.66,5.48,5.5,0.76,259.54,97.04,98.35,12.84,0.33,1.69,5.68,2.44,3.66
2001,12,13,12.37,11.3,0.01,74.53,4.46,5.38,0.62,295.32,81.3,98.59,11.15,0.3,1.57,6.47,2.45,3.75
2001,12,14,11.9,12.38,0.03,74.4,4.55,4.92,0.63,296.58,80.95,87.73,10.77,0.28,1.48,7.63,3.05,4.92
2001,12,15,12.57,13.04,0,74.44,4.41,5.16,0.62,306.24,79.81,93.32,10.88,0.3,1.56,7.87,1.66,2.83
2001,12,16,12.3,11.94,0,74.54,5.18,5.37,0.72,279.24,93.7,97.86,12.49,0.34,1.73,7.39,1.98,2.87
2001,12,17,11.89,11.62,0.01,74.59,4.07,5.28,0.57,283.09,72.88,93.88,10.02,0.28,1.55,7.02,1.4,2.38
2001,12,18,12.48,11.86,0.08,74.47,4.92,5.23,0.69,293.52,88.46,94.66,11.76,0.31,1.63,7.39,1.23,1.71
2001,12,19,12.03,11.93,0.24,74.59,3.6,4.7,0.5,312.52,63.85,82.77,8.66,0.23,1.28,7.57,2.45,3.12
2001,12,20,8.84,9.71,0.06,74.78,2.7,4.95,0.38,316.35,49.55,89.45,7.12,0.2,1.12,6.84,2.06,2.82
2001,12,21,11.33,11.94,0.04,74.68,4.07,5.24,0.57,304.94,74.37,95.82,10.18,0.28,1.48,6.23,1.05,1.81
2001,12,22,12.12,11.9,0,74.61,4.44,5.16,0.62,292.94,79.98,93.42,10.73,0.28,1.49,7.14,1.43,2.07
2001,12,23,12.05,12.62,0.07,74.58,4.28,4.97,0.59,295.34,76.49,88.55,10.22,0.27,1.42,7.63,1.74,2.69
2001,12,24,10.19,10.37,0.1,74.52,2.61,4.62,0.37,316.03,47.52,81.13,6.71,0.18,0.98,8.12,2.12,3.22
2001,12,25,10.6,10.87,0.04,74.38,4.56,5.02,0.63,280.48,80.34,88.95,10.64,0.27,1.41,6.47,2.49,3.95
2001,12,26,9.87,10.24,1.54,74.41,2.76,5.16,0.38,301.46,50.44,92.64,7.38,0.2,1.11,7.63,2.71,4.12
2001,12,27,8.01,7.94,0.29,74.4,2.62,5.13,0.37,293.78,48.52,91.12,7.02,0.2,1.06,7.14,2.62,4.1
2001,12,28,9.33,8.78,0,74.46,4.81,5.48,0.66,276.7,85.74,97.94,11.68,0.3,1.61,5.74,2.01,3.02
2001,12,29,10.16,9.4,0,74.52,3.5,5.43,0.48,292.47,63.18,96.34,9.02,0.25,1.35,5.19,1.35,2
2001,12,30,10.05,9.76,0.05,74.52,4.34,5.2,0.6,272.4,77.3,92.45,10.44,0.27,1.41,6.71,2.09,3.12
2001,12,31,10.16,9.01,0,74.46,5.12,5.13,0.71,250.36,88.54,89.55,11.58,0.29,1.47,5.43,2.17,3.23
2002,1,1,9.02,8.34,0.03,74.4,5.5,5.5,0.76,243.94,96.98,97.82,12.78,0.32,1.65,5.13,3.49,5.34
2002,1,2,8.13,7.12,0.02,74.51,5.65,5.61,0.78,229.75,97.45,97.52,12.8,0.32,1.62,4.15,3.58,5.34
2002,1,3,8.55,6.9,0.01,74.65,5.59,5.55,0.77,234.69,96.21,96.37,12.59,0.3,1.53,3.48,2.27,3.19
2002,1,4,8.83,8.19,0,74.67,4.61,5.47,0.63,264.38,82.46,97.98,11.22,0.27,1.44,4.64,3.27,5
2002,1,5,9.02,8.83,0,74.7,5.75,5.71,0.79,233.56,99.48,99.67,13.09,0.31,1.59,5.25,3.59,5.48
2002,1,6,9.69,9.33,0,74.76,5.61,5.57,0.77,235.05,95.98,96.2,12.5,0.3,1.52,4.94,1.95,2.97
2002,1,7,9.37,8.59,0,74.79,5.49,5.52,0.75,241.11,95.03,96.29,12.49,0.31,1.59,4.33,1.43,2.12
2002,1,8,9.26,8.46,0,74.78,5.78,5.74,0.78,236.98,100.49,100.55,13.24,0.33,1.69,4.03,1.59,2.37
2002,1,9,10.08,8.22,0,74.74,5.78,5.74,0.78,233.36,99.52,99.61,13.09,0.33,1.66,3.17,1.28,1.92
2002,1,10,10.41,9.02,0,74.65,5.44,5.69,0.73,245.24,93.63,98.22,12.45,0.32,1.66,3.23,2.77,4.22
2002,1,11,9.74,8.9,0.02,74.49,4.97,5.19,0.67,277.96,86.56,90.49,11.36,0.29,1.52,4.64,2.87,4.29
2002,1,12,7.91,8.24,0.77,74.37,1.4,4.7,0.19,314.96,26.93,81.99,3.98,0.11,0.58,7.08,2.02,2.97
2002,1,13,6.8,7.26,14.09,74.12,2.12,5.22,0.28,317.34,39.88,93.53,5.9,0.17,0.92,7.14,4.79,6.71
2002,1,14,8.58,9.05,1.01,74.36,5.45,5.47,0.73,248.16,93.41,94.39,12.18,0.32,1.64,5.31,2.45,3.91
2002,1,15,9.98,9.64,0.1,74.63,5.6,5.58,0.74,260.72,97.89,98.35,12.87,0.34,1.8,5.49,1.23,1.77
2002,1,16,11.42,9.94,0,74.67,5.79,5.76,0.77,252.94,100.1,100.33,13.18,0.36,1.84,4.33,1.73,2.42
2002,1,17,12.29,10.22,0,74.63,5.79,5.75,0.77,246.98,99.66,99.7,13.1,0.36,1.88,4.03,1.67,2.38
2002,1,18,12.59,10.56,0,74.59,5.56,5.57,0.73,249.98,95.09,96.08,12.48,0.34,-999,4.09,0.95,1.4
2002,1,19,11.51,11.27,0,74.53,5.62,5.59,0.73,256.58,97.64,97.84,12.8,0.36,1.87,5.8,2.99,4.55
2002,1,20,11.84,11.75,0,74.56,4.81,5.35,0.62,274.75,84.09,94.22,11.16,0.31,1.68,6.65,2.18,3.23
2002,1,21,12.44,11.79,0,74.59,5.54,5.69,0.72,268.15,97.87,101.2,12.93,0.36,1.86,6.1,1.55,2.24
